,is_oceanic,time
202005081200,1.0,
202005081800,1.0,
202005090000,1.0,
202005090600,1.0,
202005091200,1.0,
202005091800,1.0,
202005100000,0.0,291600.0
202005100600,1.0,
202005101200,1.0,
202005101800,1.0,
202005110000,1.0,
202005110600,1.0,
202005111200,1.0,
202005111800,1.0,
202005120000,1.0,
202005120600,1.0,
202005121200,0.0,356400.0
202005121800,0.0,280800.0
202005130000,0.0,399600.0
202005130600,0.0,324000.0
202005131200,0.0,496800.0
202005131800,0.0,464400.0
202005140000,1.0,
202005140600,1.0,
202005141200,1.0,
202005141800,1.0,
202005150000,1.0,
202005150600,1.0,
202005151200,1.0,
202005151800,1.0,
202005160000,1.0,
202005160600,1.0,
202005161200,1.0,
202005161800,1.0,
202005170000,0.0,313200.0
202005170600,1.0,
202005171200,1.0,
202005171800,1.0,
202005180000,1.0,
202005180600,1.0,
202005181200,1.0,
202005181800,0.0,64800.0
202005190000,0.0,151200.0
202005190600,0.0,183600.0
202005191200,0.0,108000.0
202005191800,1.0,
202005200000,0.0,324000.0
202005200600,1.0,
202005201200,0.0,194400.0
202005201800,0.0,399600.0
202005210000,0.0,399600.0
202005210600,0.0,345600.0
202005211200,1.0,
202005211800,0.0,356400.0
202005220000,1.0,
202005220600,0.0,453600.0
202005221200,1.0,
202005221800,1.0,
202005230000,1.0,
202005230600,0.0,64800.0
202005231200,1.0,
202005231800,1.0,
202005240000,1.0,
202005240600,1.0,
202005241200,1.0,
202005241800,1.0,
202005250000,1.0,
202005250600,1.0,
202005251200,1.0,
202005251800,0.0,183600.0
202005260000,1.0,
202005260600,0.0,410400.0
202005261200,1.0,
202005261800,1.0,
202005270000,0.0,118800.0
202005270600,1.0,
202005271200,0.0,367200.0
202005271800,1.0,
202005280000,0.0,486000.0
202005280600,1.0,
202005281200,1.0,
202005281800,1.0,
202005290000,0.0,248400.0
202005290600,0.0,453600.0
202005291200,1.0,
202005291800,1.0,
202005300000,1.0,
202005300600,0.0,421200.0
202005301200,1.0,
202005301800,1.0,
202005310000,1.0,
202005310600,1.0,
202005311200,1.0,
202005311800,1.0,
202006010000,1.0,
202006010600,0.0,367200.0
202006011200,0.0,248400.0
202006011800,1.0,
202006020000,1.0,
202006020600,1.0,
202006021200,1.0,
202006021800,1.0,
202006030000,1.0,
202006030600,1.0,
202006031200,1.0,
202006031800,1.0,
202006040000,1.0,
202006040600,1.0,
202006041200,1.0,
202006041800,1.0,
202006050000,1.0,
202006050600,0.0,442800.0
202006051200,1.0,
202006051800,1.0,
202006060000,0.0,205200.0
202006060600,0.0,108000.0
202006061200,1.0,
202006061800,0.0,237600.0
202006070000,1.0,
202006070600,1.0,
202006071200,1.0,
202006071800,0.0,118800.0
202006080000,0.0,97200.0
202006080600,1.0,
202006081200,0.0,421200.0
202006081800,1.0,
202006090000,1.0,
202006090600,1.0,
202006091200,1.0,
202006091800,1.0,
202006100000,1.0,
202006100600,1.0,
202006101200,1.0,
202006101800,1.0,
202006110000,1.0,
202006110600,1.0,
202006111200,1.0,
202006111800,1.0,
202006120000,1.0,
202006120600,1.0,
202006121200,1.0,
202006121800,1.0,
202006130000,1.0,
202006130600,0.0,367200.0
202006131200,1.0,
202006131800,1.0,
202006140000,1.0,
202006140600,1.0,
202006141200,1.0,
202006141800,1.0,
202006150000,1.0,
202006150600,1.0,
202006151200,1.0,
202006151800,1.0,
202006160000,1.0,
202006160600,1.0,
202006161200,1.0,
202006161800,1.0,
202006170000,1.0,
202006170600,1.0,
202006171200,1.0,
202006171800,1.0,
202006180000,1.0,
202006180600,1.0,
202006181200,1.0,
202006181800,1.0,
202006190000,1.0,
202006190600,1.0,
202006191200,1.0,
202006191800,1.0,
202006200000,1.0,
202006200600,1.0,
202006201200,1.0,
202006201800,1.0,
202006210000,0.0,172800.0
202006210600,1.0,
202006211200,0.0,453600.0
202006211800,0.0,496800.0
202006220000,1.0,
202006220600,0.0,529200.0
202006221200,0.0,561600.0
202006221800,1.0,
202006230000,0.0,54000.0
202006230600,1.0,
202006231200,0.0,86400.0
202006231800,1.0,
202006240000,1.0,
202006240600,1.0,
202006241200,1.0,
202006241800,1.0,
202006250000,1.0,
202006250600,0.0,399600.0
202006251200,1.0,
202006251800,1.0,
202006260000,1.0,
202006260600,1.0,
202006261200,1.0,
202006261800,1.0,
202006270000,1.0,
202006270600,1.0,
202006271200,1.0,
202006271800,1.0,
202006280000,1.0,
202006280600,1.0,
202006281200,1.0,
202006281800,1.0,
202006290000,1.0,
202006290600,1.0,
202006291200,1.0,
202006291800,0.0,183600.0
202006300000,0.0,248400.0
202006300600,0.0,486000.0
202006301200,0.0,561600.0
202006301800,0.0,583200.0
202007010000,0.0,118800.0
202007010600,0.0,475200.0
202007011200,0.0,442800.0
202007011800,0.0,486000.0
202007020000,0.0,399600.0
202007020600,1.0,
202007021200,0.0,561600.0
202007021800,1.0,
202007030000,1.0,
202007030600,1.0,
202007031200,1.0,
202007031800,1.0,
202007040000,1.0,
202007040600,1.0,
202007041200,1.0,
202007041800,1.0,
202007050000,1.0,
202007050600,1.0,
202007051200,1.0,
202007051800,1.0,
202007060000,1.0,
202007060600,1.0,
202007061200,1.0,
202007061800,0.0,248400.0
202007070000,0.0,313200.0
202007070600,1.0,
202007071200,1.0,
202007071800,1.0,
202007080000,1.0,
202007080600,1.0,
202007081200,1.0,
202007081800,1.0,
202007090000,1.0,
202007090600,1.0,
202007091200,1.0,
202007091800,1.0,
202007100000,1.0,
202007100600,1.0,
202007101200,1.0,
202007101800,1.0,
202007110000,1.0,
202007110600,0.0,410400.0
202007111200,0.0,367200.0
202007111800,1.0,
202007120000,1.0,
202007120600,1.0,
202007121200,1.0,
202007121800,1.0,
202007130000,1.0,
202007130600,1.0,
202007131200,1.0,
202007131800,1.0,
202007140000,1.0,
202007140600,1.0,
202007141200,0.0,118800.0
202007141800,0.0,529200.0
202007150000,0.0,507600.0
202007150600,1.0,
202007151200,1.0,
202007151800,1.0,
202007160000,1.0,
202007160600,1.0,
202007161200,1.0,
202007161800,1.0,
202007170000,1.0,
202007170600,0.0,194400.0
202007171200,1.0,
202007171800,1.0,
202007180000,0.0,313200.0
202007180600,0.0,399600.0
202007181200,0.0,151200.0
202007181800,1.0,
202007190000,1.0,
202007190600,1.0,
202007191200,1.0,
202007191800,1.0,
202007200000,1.0,
202007200600,1.0,
202007201200,1.0,
202007201800,1.0,
202007210000,1.0,
202007210600,1.0,
202007211200,1.0,
202007211800,1.0,
202007220000,1.0,
202007220600,1.0,
202007221200,1.0,
202007221800,1.0,
202007230000,1.0,
202007230600,1.0,
202007231200,1.0,
202007231800,1.0,
202007240000,1.0,
202007240600,1.0,
202007241200,1.0,
202007241800,1.0,
202007250000,1.0,
202007250600,1.0,
202007251200,1.0,
202007251800,1.0,
202007260000,1.0,
202007260600,1.0,
202007261200,1.0,
202007261800,1.0,
202007270000,1.0,
202007270600,1.0,
202007271200,1.0,
202007271800,1.0,
202007280000,1.0,
202007280600,1.0,
202007281200,1.0,
202007281800,1.0,
202007290000,1.0,
202007290600,1.0,
202007291200,1.0,
202007291800,1.0,
202007300000,1.0,
202007300600,1.0,
202007301200,0.0,594000.0
202007301800,1.0,
202007310000,1.0,
202007310600,1.0,
202007311200,1.0,
202007311800,1.0,
202008010000,1.0,
202008010600,1.0,
202008011200,1.0,
202008011800,1.0,
202008020000,1.0,
202008020600,1.0,
202008021200,1.0,
202008021800,1.0,
202008030000,0.0,464400.0
202008030600,0.0,334800.0
202008031200,1.0,
202008031800,1.0,
202008040000,0.0,410400.0
202008040600,0.0,399600.0
202008041200,1.0,
202008041800,1.0,
202008050000,1.0,
202008050600,1.0,
202008051200,1.0,
202008051800,1.0,
202008060000,1.0,
202008060600,1.0,
202008061200,1.0,
202008061800,1.0,
202008070000,1.0,
202008070600,1.0,
202008071200,1.0,
202008071800,1.0,
202008080000,1.0,
202008080600,1.0,
202008081200,1.0,
202008081800,1.0,
202008090000,1.0,
202008090600,1.0,
202008091200,1.0,
202008091800,1.0,
202008100000,0.0,356400.0
202008100600,0.0,421200.0
202008101200,0.0,496800.0
202008101800,0.0,270000.0
202008110000,0.0,259200.0
202008110600,0.0,302400.0
202008111200,1.0,
202008111800,0.0,594000.0
202008120000,1.0,
202008120600,1.0,
202008121200,1.0,
202008121800,1.0,
202008130000,1.0,
202008130600,1.0,
202008131200,1.0,
202008131800,1.0,
202008140000,1.0,
202008140600,1.0,
202008141200,1.0,
202008141800,1.0,
202008150000,1.0,
202008150600,1.0,
202008151200,1.0,
202008151800,1.0,
202008160000,1.0,
202008160600,1.0,
202008161200,1.0,
202008161800,1.0,
202008170000,1.0,
202008170600,1.0,
202008171200,1.0,
202008171800,1.0,
202008180000,1.0,
202008180600,1.0,
202008181200,1.0,
202008181800,1.0,
202008190000,1.0,
202008190600,1.0,
202008191200,1.0,
202008191800,0.0,432000.0
202008200000,0.0,453600.0
202008200600,0.0,475200.0
202008201200,1.0,
202008201800,1.0,
202008210000,1.0,
202008210600,1.0,
202008211200,1.0,
202008211800,1.0,
202008220000,0.0,248400.0
202008220600,1.0,
202008221200,1.0,
202008221800,1.0,
202008230000,0.0,54000.0
202008230600,0.0,32400.0
202008231200,0.0,54000.0
202008231800,0.0,140400.0
202008240000,1.0,
202008240600,0.0,507600.0
202008241200,0.0,475200.0
202008241800,0.0,583200.0
202008250000,0.0,583200.0
202008250600,1.0,
202008251200,0.0,388800.0
202008251800,0.0,334800.0
202008260000,1.0,
202008260600,0.0,432000.0
202008261200,1.0,
202008261800,1.0,
202008270000,1.0,
202008270600,1.0,
202008271200,1.0,
202008271800,0.0,486000.0
202008280000,0.0,334800.0
202008280600,1.0,
202008281200,1.0,
202008281800,1.0,
202008290000,1.0,
202008290600,1.0,
202008291200,0.0,421200.0
202008291800,1.0,
202008300000,1.0,
202008300600,1.0,
202008301200,1.0,
202008301800,1.0,
202008310000,1.0,
202008310600,1.0,
202008311200,1.0,
202008311800,0.0,151200.0
202009010000,0.0,216000.0
202009010600,0.0,54000.0
202009011200,0.0,97200.0
202009011800,0.0,97200.0
202009020000,0.0,97200.0
202009020600,0.0,183600.0
202009021200,0.0,399600.0
202009021800,0.0,594000.0
202009030000,0.0,604800.0
202009030600,1.0,
202009031200,1.0,
202009031800,0.0,75600.0
202009040000,0.0,604800.0
202009040600,1.0,
202009041200,0.0,280800.0
202009041800,1.0,
202009050000,0.0,432000.0
202009050600,0.0,378000.0
202009051200,0.0,442800.0
202009051800,1.0,
202009060000,1.0,
202009060600,1.0,
202009061200,0.0,64800.0
202009061800,0.0,64800.0
202009070000,0.0,140400.0
202009070600,1.0,
202009071200,1.0,
202009071800,0.0,75600.0
202009080000,0.0,183600.0
202009080600,1.0,
202009081200,1.0,
202009081800,1.0,
202009090000,1.0,
202009090600,1.0,
202009091200,1.0,
202009091800,1.0,
202009100000,1.0,
202009100600,1.0,
202009101200,1.0,
202009101800,1.0,
202009110000,0.0,583200.0
202009110600,1.0,
202009111200,1.0,
202009111800,1.0,
202009120000,1.0,
202009120600,1.0,
202009121200,1.0,
202009121800,1.0,
202009130000,1.0,
202009130600,1.0,
202009131200,1.0,
202009131800,1.0,
202009140000,1.0,
202009140600,1.0,
202009141200,1.0,
202009141800,1.0,
202009150000,1.0,
202009150600,1.0,
202009151200,1.0,
202009151800,1.0,
202009160000,1.0,
202009160600,1.0,
202009161200,1.0,
202009161800,1.0,
202009170000,1.0,
202009170600,1.0,
202009171200,1.0,
202009171800,1.0,
202009180000,1.0,
202009180600,1.0,
202009181200,1.0,
202009181800,1.0,
202009190000,1.0,
202009190600,1.0,
202009191200,1.0,
202009191800,1.0,
202009200000,1.0,
202009200600,1.0,
202009201200,1.0,
202009201800,1.0,
202009210000,0.0,216000.0
202009210600,0.0,140400.0
202009211200,0.0,151200.0
202009211800,0.0,151200.0
202009220000,1.0,
202009220600,0.0,118800.0
202009221200,1.0,
202009221800,0.0,129600.0
202009230000,1.0,
202009230600,0.0,194400.0
202009231200,0.0,216000.0
202009231800,0.0,226800.0
202009240000,0.0,280800.0
202009240600,0.0,453600.0
202009241200,0.0,410400.0
202009241800,0.0,496800.0
202009250000,0.0,226800.0
202009250600,0.0,496800.0
202009251200,1.0,
202009251800,1.0,
202009260000,0.0,183600.0
202009260600,0.0,237600.0
202009261200,0.0,237600.0
202009261800,0.0,237600.0
202009270000,0.0,237600.0
202009270600,0.0,248400.0
202009271200,0.0,313200.0
202009271800,1.0,
202009280000,0.0,10800.0
202009280600,0.0,140400.0
202009281200,0.0,129600.0
202009281800,1.0,
202009290000,1.0,
202009290600,1.0,
202009291200,1.0,
202009291800,0.0,259200.0
202009300000,1.0,
202009300600,0.0,270000.0
202009301200,1.0,
202009301800,1.0,
202010010000,0.0,302400.0
202010010600,0.0,302400.0
202010011200,0.0,151200.0
202010011800,1.0,
202010020000,0.0,291600.0
202010020600,0.0,388800.0
202010021200,1.0,
202010021800,1.0,
202010030000,1.0,
202010030600,1.0,
202010031200,1.0,
202010031800,1.0,
202010040000,1.0,
202010040600,1.0,
202010041200,0.0,108000.0
202010041800,1.0,
202010050000,1.0,
202010050600,0.0,356400.0
202010051200,1.0,
202010051800,0.0,324000.0
202010060000,0.0,442800.0
202010060600,1.0,
202010061200,0.0,442800.0
202010061800,0.0,421200.0
202010070000,0.0,162000.0
202010070600,0.0,572400.0
202010071200,1.0,
202010071800,0.0,226800.0
202010080000,0.0,583200.0
202010080600,1.0,
202010081200,0.0,108000.0
202010081800,0.0,108000.0
202010090000,1.0,
202010090600,1.0,
202010091200,1.0,
202010091800,0.0,270000.0
202010100000,0.0,97200.0
202010100600,1.0,
202010101200,0.0,172800.0
202010101800,0.0,183600.0
202010110000,0.0,183600.0
202010110600,1.0,
202010111200,0.0,280800.0
202010111800,1.0,
202010120000,1.0,
202010120600,0.0,345600.0
202010121200,1.0,
202010121800,0.0,313200.0
202010130000,0.0,345600.0
202010130600,0.0,226800.0
202010131200,0.0,237600.0
202010131800,0.0,302400.0
202010140000,1.0,
202010140600,0.0,151200.0
202010141200,0.0,162000.0
202010141800,0.0,378000.0
202010150000,0.0,356400.0
202010150600,0.0,421200.0
202010151200,0.0,334800.0
202010151800,0.0,356400.0
202010160000,0.0,313200.0
202010160600,1.0,
202010161200,1.0,
202010161800,0.0,388800.0
202010170000,1.0,
202010170600,1.0,
202010171200,1.0,
202010171800,0.0,194400.0
202010180000,0.0,108000.0
202010180600,0.0,108000.0
202010181200,1.0,
202010181800,0.0,216000.0
202010190000,0.0,118800.0
202010190600,1.0,
202010191200,1.0,
202010191800,1.0,
202010200000,1.0,
202010200600,0.0,205200.0
202010201200,0.0,226800.0
202010201800,1.0,
202010210000,1.0,
202010210600,1.0,
202010211200,1.0,
202010211800,1.0,
202010220000,1.0,
202010220600,1.0,
202010221200,1.0,
202010221800,1.0,
202010230000,0.0,280800.0
202010230600,0.0,270000.0
202010231200,0.0,259200.0
202010231800,0.0,313200.0
202010240000,0.0,280800.0
202010240600,0.0,205200.0
202010241200,0.0,216000.0
202010241800,0.0,334800.0
202010250000,0.0,334800.0
202010250600,1.0,
202010251200,0.0,21600.0
202010251800,0.0,97200.0
202010260000,0.0,237600.0
202010260600,0.0,216000.0
202010261200,0.0,205200.0
202010261800,0.0,237600.0
202010270000,1.0,
202010270600,0.0,237600.0
202010271200,0.0,302400.0
202010271800,1.0,
202010280000,0.0,270000.0
202010280600,1.0,
202010281200,0.0,75600.0
202010281800,1.0,
202010290000,1.0,
202010290600,1.0,
202010291200,0.0,291600.0
202010291800,0.0,572400.0
202010300000,0.0,172800.0
202010300600,1.0,
202010301200,1.0,
202010301800,0.0,140400.0
202010310000,0.0,194400.0
202010310600,1.0,
202010311200,0.0,183600.0
202010311800,0.0,172800.0
202011010000,1.0,
202011010600,1.0,
202011011200,1.0,
202011011800,1.0,
202011020000,1.0,
202011020600,1.0,
202011021200,1.0,
202011021800,1.0,
202011030000,0.0,280800.0
202011030600,1.0,
202011031200,1.0,
202011031800,1.0,
202011040000,1.0,
202011040600,0.0,151200.0
202011041200,1.0,
202011041800,1.0,
202011050000,0.0,151200.0
202011050600,1.0,
202011051200,1.0,
202011051800,0.0,280800.0
202011060000,0.0,475200.0
202011060600,1.0,
202011061200,1.0,
202011061800,1.0,
202011070000,1.0,
202011070600,1.0,
202011071200,1.0,
202011071800,1.0,
202011080000,0.0,10800.0
202011080600,1.0,
202011081200,0.0,280800.0
202011081800,0.0,367200.0
202011090000,0.0,313200.0
202011090600,0.0,237600.0
202011091200,0.0,183600.0
202011091800,0.0,529200.0
202011100000,1.0,
202011100600,1.0,
202011101200,0.0,97200.0
202011101800,0.0,108000.0
202011110000,1.0,
202011110600,1.0,
202011111200,1.0,
202011111800,0.0,345600.0
202011120000,1.0,
202011120600,1.0,
202011121200,1.0,
202011121800,0.0,421200.0
202011130000,1.0,
202011130600,1.0,
202011131200,0.0,32400.0
202011131800,1.0,
202011140000,1.0,
202011140600,1.0,
202011141200,0.0,172800.0
202011141800,1.0,
202011150000,1.0,
202011150600,1.0,
202011151200,1.0,
202011151800,1.0,
202011160000,1.0,
202011160600,1.0,
202011161200,1.0,
202011161800,1.0,
202011170000,1.0,
202011170600,1.0,
202011171200,1.0,
202011171800,1.0,
202011180000,1.0,
202011180600,1.0,
202011181200,1.0,
202011181800,1.0,
202011190000,1.0,
202011190600,1.0,
202011191200,1.0,
202011191800,1.0,
202011200000,0.0,594000.0
202011200600,1.0,
202011201200,1.0,
202011201800,0.0,10800.0
202011210000,1.0,
202011210600,1.0,
202011211200,1.0,
202011211800,1.0,
202011220000,1.0,
202011220600,1.0,
202011221200,1.0,
202011221800,1.0,
202011230000,0.0,226800.0
202011230600,0.0,324000.0
202011231200,1.0,
202011231800,0.0,356400.0
202011240000,1.0,
202011240600,1.0,
202011241200,0.0,270000.0
202011241800,0.0,151200.0
202011250000,1.0,
202011250600,0.0,86400.0
202011251200,0.0,216000.0
202011251800,0.0,259200.0
202011260000,0.0,237600.0
202011260600,0.0,54000.0
202011261200,1.0,
202011261800,1.0,
202011270000,1.0,
202011270600,1.0,
202011271200,1.0,
202011271800,1.0,
202011280000,1.0,
202011280600,0.0,280800.0
202011281200,1.0,
202011281800,1.0,
202011290000,1.0,
202011290600,1.0,
202011291200,1.0,
202011291800,1.0,
202011300000,0.0,226800.0
202011300600,0.0,388800.0
202011301200,0.0,248400.0
202011301800,0.0,248400.0
202012010000,0.0,280800.0
202012010600,0.0,118800.0
202012011200,1.0,
202012011800,0.0,118800.0
202012020000,0.0,118800.0
202012020600,1.0,
202012021200,1.0,
202012021800,0.0,194400.0
202012030000,0.0,151200.0
202012030600,1.0,
202012031200,1.0,
202012031800,0.0,334800.0
202012040000,0.0,421200.0
202012040600,0.0,421200.0
202012041200,0.0,302400.0
202012041800,0.0,216000.0
202012050000,1.0,
202012050600,0.0,118800.0
202012051200,0.0,118800.0
202012051800,1.0,
202012060000,0.0,140400.0
202012060600,1.0,
202012061200,0.0,140400.0
202012061800,0.0,162000.0
202012070000,1.0,
202012070600,0.0,280800.0
202012071200,1.0,
202012071800,1.0,
202012080000,1.0,
202012080600,1.0,
202012081200,0.0,216000.0
202012081800,0.0,410400.0
202012090000,0.0,378000.0
202012090600,1.0,
202012091200,1.0,
202012091800,1.0,
202012100000,1.0,
202012100600,1.0,
202012101200,1.0,
202012101800,0.0,194400.0
202012110000,0.0,86400.0
202012110600,1.0,
202012111200,1.0,
202012111800,0.0,302400.0
202012120000,1.0,
202012120600,1.0,
202012121200,0.0,561600.0
202012121800,0.0,367200.0
202012130000,0.0,378000.0
202012130600,1.0,
202012131200,1.0,
202012131800,1.0,
202012140000,0.0,475200.0
202012140600,1.0,
202012141200,1.0,
202012141800,0.0,270000.0
202012150000,1.0,
202012150600,0.0,604800.0
202012151200,0.0,604800.0
202012151800,1.0,
202012160000,1.0,
202012160600,1.0,
202012161200,0.0,302400.0
202012161800,0.0,334800.0
202012170000,1.0,
202012170600,0.0,313200.0
202012171200,1.0,
202012171800,0.0,345600.0
202012180000,1.0,
202012180600,1.0,
202012181200,0.0,10800.0
202012181800,1.0,
202012190000,1.0,
202012190600,1.0,
202012191200,0.0,334800.0
202012191800,1.0,
202012200000,0.0,97200.0
202012200600,1.0,
202012201200,1.0,
202012201800,1.0,
202012210000,1.0,
202012210600,0.0,216000.0
202012211200,0.0,75600.0
202012211800,1.0,
202012220000,1.0,
202012220600,1.0,
202012221200,1.0,
202012221800,1.0,
202012230000,1.0,
202012230600,1.0,
202012231200,1.0,
202012231800,1.0,
202012240000,1.0,
202012240600,1.0,
202012241200,1.0,
202012241800,1.0,
202012250000,0.0,334800.0
202012250600,1.0,
202012251200,0.0,259200.0
202012251800,1.0,
202012260000,0.0,388800.0
202012260600,0.0,356400.0
202012261200,1.0,
202012261800,1.0,
202012270000,1.0,
202012270600,0.0,270000.0
202012271200,0.0,226800.0
202012271800,1.0,
202012280000,1.0,
202012280600,1.0,
202012281200,0.0,291600.0
202012281800,1.0,
202012290000,1.0,
202012290600,0.0,10800.0
202012291200,1.0,
202012291800,1.0,
202012300000,0.0,226800.0
202012300600,0.0,205200.0
202012301200,0.0,54000.0
202012301800,0.0,64800.0
202012310000,0.0,54000.0
202012310600,0.0,97200.0
202012311200,0.0,97200.0
202012311800,0.0,151200.0
202101010000,0.0,172800.0
202101010600,0.0,183600.0
202101011200,1.0,
202101011800,0.0,162000.0
202101020000,0.0,172800.0
202101020600,1.0,
202101021200,1.0,
202101021800,1.0,
202101030000,1.0,
202101030600,1.0,
202101031200,1.0,
202101031800,1.0,
202101040000,1.0,
202101040600,1.0,
202101041200,1.0,
202101041800,1.0,
202101050000,1.0,
202101050600,0.0,108000.0
202101051200,1.0,
202101051800,0.0,399600.0
202101060000,0.0,518400.0
202101060600,0.0,442800.0
202101061200,1.0,
202101061800,0.0,205200.0
202101070000,0.0,302400.0
202101070600,0.0,388800.0
202101071200,1.0,
202101071800,1.0,
202101080000,0.0,86400.0
202101080600,0.0,75600.0
202101081200,0.0,54000.0
202101081800,0.0,86400.0
202101090000,0.0,194400.0
202101090600,0.0,226800.0
202101091200,0.0,162000.0
202101091800,1.0,
202101100000,0.0,129600.0
202101100600,1.0,
202101101200,1.0,
202101101800,1.0,
202101110000,1.0,
202101110600,1.0,
202101111200,1.0,
202101111800,1.0,
202101120000,0.0,280800.0
202101120600,1.0,
202101121200,0.0,183600.0
202101121800,0.0,421200.0
202101130600,0.0,226800.0
202101131200,0.0,205200.0
202101131800,0.0,194400.0
202101140000,1.0,
202101140600,1.0,
202101141200,1.0,
202101141800,1.0,
202101150000,1.0,
202101150600,0.0,10800.0
202101151200,0.0,10800.0
202101151800,1.0,
202101160000,1.0,
202101160600,1.0,
202101161200,0.0,367200.0
202101161800,0.0,324000.0
202101170000,0.0,129600.0
202101170600,0.0,162000.0
202101171200,0.0,172800.0
202101171800,0.0,399600.0
202101180000,0.0,172800.0
202101180600,0.0,291600.0
202101181200,0.0,205200.0
202101181800,0.0,172800.0
202101190000,0.0,367200.0
202101190600,1.0,
202101191200,1.0,
202101191800,1.0,
202101200000,1.0,
202101200600,1.0,
202101201200,1.0,
202101201800,1.0,
202101210000,1.0,
202101210600,1.0,
202101211200,1.0,
202101211800,1.0,
202101220000,1.0,
202101220600,1.0,
202101221200,1.0,
202101221800,1.0,
202101230000,1.0,
202101230600,1.0,
202101231200,0.0,388800.0
202101231800,1.0,
202101240000,0.0,442800.0
202101240600,0.0,464400.0
202101241200,0.0,475200.0
202101241800,0.0,518400.0
202101250000,0.0,356400.0
202101250600,0.0,280800.0
202101251200,0.0,529200.0
202101251800,0.0,561600.0
202101260000,0.0,10800.0
202101260600,1.0,
202101261200,1.0,
202101261800,1.0,
202101270000,1.0,
202101270600,1.0,
202101271200,0.0,248400.0
202101271800,1.0,
202101280000,0.0,356400.0
202101280600,1.0,
202101281200,0.0,75600.0
202101281800,0.0,226800.0
202101290000,1.0,
202101290600,1.0,
202101291200,1.0,
202101291800,1.0,
202101300000,1.0,
202101300600,1.0,
202101301200,1.0,
202101301800,0.0,86400.0
202101310000,1.0,
202101310600,1.0,
202101311200,1.0,
202101311800,0.0,172800.0
202102010000,0.0,205200.0
202102010600,1.0,
202102011200,1.0,
202102011800,1.0,
202102020000,1.0,
202102020600,1.0,
202102021200,0.0,334800.0
202102021800,0.0,421200.0
202102030000,1.0,
202102030600,1.0,
202102031200,1.0,
202102031800,1.0,
202102040000,1.0,
202102040600,0.0,32400.0
202102041200,0.0,410400.0
202102041800,0.0,302400.0
202102050000,0.0,226800.0
202102050600,0.0,334800.0
202102051200,1.0,
202102051800,1.0,
202102060000,1.0,
202102060600,1.0,
202102061200,1.0,
202102061800,1.0,
202102070000,1.0,
202102070600,1.0,
202102071200,1.0,
202102071800,1.0,
202102080000,0.0,334800.0
202102080600,1.0,
202102081200,0.0,399600.0
202102081800,0.0,183600.0
202102090000,1.0,
202102090600,0.0,583200.0
202102091200,1.0,
202102091800,0.0,140400.0
202102100000,0.0,162000.0
202102100600,1.0,
202102101200,0.0,248400.0
202102101800,0.0,226800.0
202102110000,1.0,
202102110600,1.0,
202102111200,0.0,237600.0
202102111800,1.0,
202102120000,1.0,
202102120600,1.0,
202102121200,1.0,
202102121800,1.0,
202102130000,1.0,
202102130600,1.0,
202102131200,1.0,
202102131800,1.0,
202102140000,1.0,
202102140600,1.0,
202102141200,0.0,572400.0
202102141800,0.0,324000.0
202102150000,1.0,
202102150600,0.0,97200.0
202102151200,0.0,356400.0
202102151800,0.0,216000.0
202102160000,0.0,205200.0
202102160600,0.0,259200.0
202102161200,0.0,399600.0
202102161800,0.0,410400.0
202102170000,0.0,313200.0
202102170600,0.0,194400.0
202102171200,0.0,151200.0
202102171800,1.0,
202102180000,1.0,
202102180600,0.0,162000.0
202102181200,0.0,172800.0
202102181800,0.0,194400.0
202102190000,0.0,162000.0
202102190600,1.0,
202102191200,1.0,
202102191800,1.0,
202102200000,1.0,
202102200600,1.0,
202102201200,1.0,
202102201800,1.0,
202102210000,1.0,
202102210600,1.0,
202102211200,1.0,
202102211800,1.0,
202102220000,1.0,
202102220600,1.0,
202102221200,1.0,
202102221800,1.0,
202102230000,1.0,
202102230600,1.0,
202102231200,1.0,
202102231800,1.0,
202102240000,1.0,
202102240600,1.0,
202102241200,1.0,
202102241800,1.0,
202102250000,1.0,
202102250600,1.0,
202102251200,1.0,
202102251800,1.0,
202102260000,1.0,
202102260600,1.0,
202102261200,0.0,216000.0
202102261800,1.0,
202102270000,1.0,
202102270600,0.0,151200.0
202102271200,1.0,
202102271800,0.0,118800.0
202102280000,0.0,140400.0
202102280600,1.0,
202102281200,1.0,
202102281800,1.0,
202103010000,1.0,
202103010600,1.0,
202103011200,1.0,
202103011800,0.0,140400.0
202103020000,0.0,259200.0
202103020600,0.0,226800.0
202103021200,0.0,129600.0
202103021800,0.0,237600.0
202103030000,1.0,
202103030600,0.0,151200.0
202103031200,0.0,216000.0
202103031800,0.0,226800.0
202103040000,1.0,
202103040600,0.0,183600.0
202103041200,1.0,
202103041800,1.0,
202103050000,0.0,270000.0
202103050600,0.0,183600.0
202103051200,0.0,162000.0
202103051800,1.0,
202103060000,1.0,
202103060600,1.0,
202103061200,1.0,
202103061800,1.0,
202103070000,1.0,
202103070600,0.0,280800.0
202103071200,1.0,
202103071800,0.0,97200.0
202103080000,0.0,216000.0
202103080600,0.0,129600.0
202103081200,1.0,
202103081800,1.0,
202103090000,0.0,10800.0
202103090600,1.0,
202103091200,1.0,
202103091800,0.0,129600.0
202103100000,0.0,140400.0
202103100600,1.0,
202103101200,1.0,
202103101800,1.0,
202103110000,1.0,
202103110600,1.0,
202103111200,1.0,
202103111800,1.0,
202103120000,1.0,
202103120600,1.0,
