,is_oceanic
201404031200,0.0
201404031800,1.0
201404040000,0.0
201404040600,0.0
201404041200,0.0
201404041800,0.0
201404050000,1.0
201404050600,1.0
201404051200,0.0
201404051800,0.0
201404060000,0.0
201404060600,1.0
201404061200,1.0
201404061800,1.0
201404070000,1.0
201404070600,1.0
201404071200,0.0
201404071800,1.0
201404080000,1.0
201404080600,1.0
201404081200,1.0
201404081800,1.0
201404090000,1.0
201404090600,1.0
201404091200,1.0
201404091800,1.0
201404100000,1.0
201404100600,1.0
201404101200,1.0
201404101800,1.0
201404110000,1.0
201404110600,1.0
201404111200,1.0
201404111800,1.0
201404120000,1.0
201404120600,1.0
201404121200,1.0
201404121800,1.0
201404130000,1.0
201404130600,1.0
201404131200,1.0
201404131800,1.0
201404140000,1.0
201404140600,0.0
201404141200,0.0
201404141800,0.0
201404150000,0.0
201404150600,0.0
201404151200,0.0
201404151800,0.0
201404160000,0.0
201404160600,0.0
201404161200,0.0
201404161800,0.0
201404170000,1.0
201404170600,1.0
201404171200,1.0
201404171800,1.0
201404180000,1.0
201404180600,1.0
201404181200,1.0
201404181800,1.0
201404190000,1.0
201404190600,1.0
201404191200,0.0
201404191800,0.0
201404200000,0.0
201404200600,0.0
201404201200,0.0
201404201800,0.0
201404210000,0.0
201404210600,0.0
201404211200,0.0
201404211800,0.0
201404220000,0.0
201404220600,0.0
201404221200,0.0
201404221800,0.0
201404230000,0.0
201404230600,0.0
201404231200,1.0
201404231800,1.0
201404240000,0.0
201404240600,1.0
201404241200,0.0
201404241800,0.0
201404250000,0.0
201404250600,0.0
201404251200,0.0
201404251800,0.0
201404260000,0.0
201404260600,0.0
201404261200,0.0
201404261800,0.0
201404270000,0.0
201404270600,0.0
201404271200,0.0
201404271800,0.0
201404280000,0.0
201404280600,0.0
201404281200,0.0
201404281800,0.0
201404290000,0.0
201404290600,0.0
201404291200,0.0
201404291800,0.0
201404300000,0.0
201404300600,0.0
201404301200,0.0
201404301800,1.0
201405010000,1.0
201405010600,1.0
201405011200,1.0
201405011800,1.0
201405020000,1.0
201405020600,1.0
201405021200,0.0
201405021800,0.0
201405030000,0.0
201405030600,0.0
201405031200,0.0
201405031800,1.0
201405040000,0.0
201405040600,0.0
201405041200,0.0
201405041800,0.0
201405050000,0.0
201405050600,0.0
201405051200,0.0
201405051800,1.0
201405060000,1.0
201405060600,1.0
201405061200,1.0
201405061800,1.0
201405070000,1.0
201405070600,1.0
201405071200,1.0
201405071800,1.0
201405080000,1.0
201405080600,1.0
201405081200,1.0
201405081800,1.0
201405090000,1.0
201405090600,1.0
201405091200,1.0
201405091800,1.0
201405100000,1.0
201405100600,1.0
201405101200,1.0
201405101800,1.0
201405110000,0.0
201405110600,1.0
201405111200,1.0
201405111800,1.0
201405120000,1.0
201405120600,1.0
201405121200,1.0
201405121800,1.0
201405130000,0.0
201405130600,1.0
201405131200,1.0
201405131800,1.0
201405140000,1.0
201405140600,1.0
201405141200,1.0
201405141800,1.0
201405150000,1.0
201405150600,1.0
201405151200,1.0
201405151800,1.0
201405160000,1.0
201405160600,1.0
201405161200,1.0
201405161800,0.0
201405170000,0.0
201405170600,0.0
201405171200,0.0
201405171800,0.0
201405180000,1.0
201405180600,1.0
201405181200,1.0
201405181800,1.0
201405190000,0.0
201405190600,0.0
201405191200,0.0
201405191800,0.0
201405200000,0.0
201405200600,0.0
201405201200,0.0
201405201800,0.0
201405210000,0.0
201405210600,0.0
201405211200,0.0
201405211800,1.0
201405220000,0.0
201405220600,1.0
201405221200,1.0
201405221800,1.0
201405230000,0.0
201405230600,1.0
201405231200,1.0
201405231800,1.0
201405240000,0.0
201405240600,1.0
201405241200,0.0
201405241800,0.0
201405250000,0.0
201405250600,0.0
201405251200,1.0
201405251800,1.0
201405260000,1.0
201405260600,0.0
201405261200,1.0
201405261800,1.0
201405270000,1.0
201405270600,1.0
201405271200,0.0
201405271800,0.0
201405280000,0.0
201405280600,0.0
201405281200,0.0
201405281800,0.0
201405290000,0.0
201405290600,0.0
201405291200,0.0
201405291800,0.0
201405300000,0.0
201405300600,0.0
201405301200,0.0
201405301800,0.0
201405310000,0.0
201405310600,0.0
201405311200,1.0
201405311800,1.0
201406010000,1.0
201406010600,1.0
201406011200,0.0
201406011800,1.0
201406020000,1.0
201406020600,1.0
201406021200,1.0
201406021800,1.0
201406030000,1.0
201406030600,1.0
201406031200,1.0
201406031800,1.0
201406040000,1.0
201406040600,1.0
201406041200,1.0
201406041800,1.0
201406050000,1.0
201406050600,0.0
201406051200,0.0
201406051800,0.0
201406060000,0.0
201406060600,0.0
201406061200,0.0
201406061800,0.0
201406070000,0.0
201406070600,0.0
201406071200,0.0
201406071800,0.0
201406080000,0.0
201406080600,0.0
201406081200,0.0
201406081800,1.0
201406090000,0.0
201406090600,0.0
201406091200,0.0
201406091800,0.0
201406100000,0.0
201406100600,0.0
201406101200,0.0
201406101800,0.0
201406110000,1.0
201406110600,1.0
201406111200,1.0
201406111800,1.0
201406120000,1.0
201406120600,0.0
201406121200,0.0
201406121800,1.0
201406130000,1.0
201406130600,1.0
201406131200,1.0
201406131800,1.0
201406140000,1.0
201406140600,1.0
201406141200,0.0
201406141800,0.0
201406150000,0.0
201406150600,0.0
201406151200,0.0
201406151800,1.0
201406160000,0.0
201406160600,0.0
201406161200,0.0
201406161800,0.0
201406170000,0.0
201406170600,0.0
201406171200,0.0
201406171800,0.0
201406180000,0.0
201406180600,0.0
201406181200,0.0
201406181800,0.0
201406190000,0.0
201406190600,1.0
201406191200,0.0
201406191800,0.0
201406200000,0.0
201406200600,0.0
201406201200,0.0
201406201800,0.0
201406210000,0.0
201406210600,0.0
201406211200,1.0
201406211800,0.0
201406220000,0.0
201406220600,0.0
201406221200,0.0
201406221800,0.0
201406230000,0.0
201406230600,0.0
201406231200,0.0
201406231800,1.0
201406240000,0.0
201406240600,0.0
201406241200,0.0
201406241800,0.0
201406250000,0.0
201406250600,0.0
201406251200,0.0
201406251800,0.0
201406260000,0.0
201406260600,0.0
201406261200,0.0
201406261800,0.0
201406270000,0.0
201406270600,0.0
201406271200,0.0
201406271800,0.0
201406280000,0.0
201406280600,0.0
201406281200,0.0
201406281800,0.0
201406290000,0.0
201406290600,0.0
201406291200,0.0
201406291800,0.0
201406300000,0.0
201406300600,0.0
201406301200,0.0
201406301800,0.0
201407010000,0.0
201407010600,0.0
201407011200,0.0
201407011800,0.0
201407020000,0.0
201407020600,0.0
201407021200,0.0
201407021800,1.0
201407030000,1.0
201407030600,1.0
201407031200,1.0
201407031800,1.0
201407040000,1.0
201407040600,1.0
201407041200,1.0
201407041800,1.0
201407050000,1.0
201407050600,1.0
201407051200,1.0
201407051800,1.0
201407060000,0.0
201407060600,0.0
201407061200,0.0
201407061800,0.0
201407070000,1.0
201407070600,1.0
201407071200,1.0
201407071800,1.0
201407080000,1.0
201407080600,1.0
201407081200,0.0
201407081800,0.0
201407090000,0.0
201407090600,0.0
201407091200,1.0
201407091800,1.0
201407100000,1.0
201407100600,1.0
201407101200,1.0
201407101800,1.0
201407110000,1.0
201407110600,1.0
201407111200,1.0
201407111800,1.0
201407120000,1.0
201407120600,1.0
201407121200,1.0
201407121800,1.0
201407130000,1.0
201407130600,1.0
201407131200,1.0
201407131800,1.0
201407140000,1.0
201407140600,1.0
201407141200,1.0
201407141800,1.0
201407150000,1.0
201407150600,1.0
201407151200,1.0
201407151800,0.0
201407160000,1.0
201407160600,1.0
201407161200,1.0
201407161800,1.0
201407170000,1.0
201407170600,0.0
201407171200,0.0
201407171800,0.0
201407180000,0.0
201407180600,0.0
201407181200,0.0
201407181800,0.0
201407190000,0.0
201407190600,1.0
201407191200,0.0
201407191800,1.0
201407200000,1.0
201407200600,1.0
201407201200,1.0
201407201800,1.0
201407210000,1.0
201407210600,1.0
201407211200,0.0
201407211800,1.0
201407220000,1.0
201407220600,0.0
201407221200,0.0
201407221800,0.0
201407230000,0.0
201407230600,0.0
201407231200,0.0
201407231800,1.0
201407240000,1.0
201407240600,0.0
201407241200,0.0
201407241800,0.0
201407250000,0.0
201407250600,0.0
201407251200,0.0
201407251800,0.0
201407260000,0.0
201407260600,1.0
201407261200,1.0
201407261800,1.0
201407270000,1.0
201407270600,1.0
201407271200,1.0
201407271800,1.0
201407280000,1.0
201407280600,1.0
201407281200,1.0
201407281800,1.0
201407290000,1.0
201407290600,1.0
201407291200,0.0
201407291800,0.0
201407300000,0.0
201407300600,1.0
201407301200,1.0
201407301800,1.0
201407310000,1.0
201407310600,1.0
201407311200,1.0
201407311800,1.0
201408010000,1.0
201408010600,1.0
201408011200,1.0
201408011800,0.0
201408020000,0.0
201408020600,0.0
201408021200,0.0
201408021800,0.0
201408030000,0.0
201408030600,1.0
201408031200,1.0
201408031800,1.0
201408040000,1.0
201408040600,1.0
201408041200,1.0
201408041800,0.0
201408050000,0.0
201408050600,1.0
201408051200,1.0
201408051800,1.0
201408060000,1.0
201408060600,1.0
201408061200,1.0
201408061800,1.0
201408070000,1.0
201408070600,1.0
201408071200,1.0
201408071800,1.0
201408080000,1.0
201408080600,1.0
201408081200,1.0
201408081800,1.0
201408090000,0.0
201408090600,1.0
201408091200,0.0
201408091800,1.0
201408100000,1.0
201408100600,1.0
201408101200,1.0
201408101800,1.0
201408110000,0.0
201408110600,1.0
201408111200,1.0
201408111800,1.0
201408120000,1.0
201408120600,1.0
201408121200,1.0
201408121800,0.0
201408130000,0.0
201408130600,0.0
201408131200,0.0
201408131800,1.0
201408140000,0.0
201408140600,0.0
201408141200,1.0
201408141800,1.0
201408150000,1.0
201408150600,1.0
201408151200,1.0
201408151800,1.0
201408160000,0.0
201408160600,1.0
201408161200,1.0
201408161800,1.0
201408170000,1.0
201408170600,1.0
201408171200,0.0
201408171800,1.0
201408180000,1.0
201408180600,1.0
201408181200,1.0
201408181800,1.0
201408190000,1.0
201408190600,0.0
201408191200,1.0
201408191800,0.0
201408200000,0.0
201408200600,0.0
201408201200,1.0
201408201800,1.0
201408210000,1.0
201408210600,1.0
201408211200,1.0
201408211800,0.0
201408220000,1.0
201408220600,1.0
201408221200,1.0
201408221800,1.0
201408230000,1.0
201408230600,0.0
201408231200,1.0
201408231800,1.0
201408240000,1.0
201408240600,0.0
201408241200,0.0
201408241800,0.0
201408250000,0.0
201408250600,0.0
201408251200,0.0
201408251800,0.0
201408260000,0.0
201408260600,0.0
201408261200,0.0
201408261800,0.0
201408270000,0.0
201408270600,0.0
201408271200,0.0
201408271800,0.0
201408280000,1.0
201408280600,1.0
201408281200,1.0
201408281800,1.0
201408290000,1.0
201408290600,1.0
201408291200,1.0
201408291800,1.0
201408300000,1.0
201408300600,0.0
201408301200,1.0
201408301800,1.0
201408310000,1.0
201408310600,1.0
201408311200,1.0
201408311800,1.0
201409010000,1.0
201409010600,1.0
201409011200,1.0
201409011800,1.0
201409020000,1.0
201409020600,1.0
201409021200,0.0
201409021800,0.0
201409030000,0.0
201409030600,0.0
201409031200,0.0
201409031800,0.0
201409040000,0.0
201409040600,0.0
201409041200,0.0
201409041800,0.0
201409050000,0.0
201409050600,0.0
201409051200,0.0
201409051800,0.0
201409060000,0.0
201409060600,0.0
201409061200,0.0
201409061800,0.0
201409070000,0.0
201409070600,0.0
201409071200,0.0
201409071800,0.0
201409080000,0.0
201409080600,0.0
201409081200,0.0
201409081800,0.0
201409090000,0.0
201409090600,0.0
201409091200,0.0
201409091800,0.0
201409100000,0.0
201409100600,0.0
201409101200,0.0
201409101800,0.0
201409110000,0.0
201409110600,0.0
201409111200,0.0
201409111800,0.0
201409120000,0.0
201409120600,0.0
201409121200,0.0
201409121800,0.0
201409130000,0.0
201409130600,0.0
201409131200,0.0
201409131800,0.0
201409140000,0.0
201409140600,0.0
201409141200,0.0
201409141800,0.0
201409150000,0.0
201409150600,0.0
201409151200,0.0
201409151800,0.0
201409160000,0.0
201409160600,0.0
201409161200,0.0
201409161800,0.0
201409170000,0.0
201409170600,0.0
201409171200,0.0
201409171800,0.0
201409180000,0.0
201409180600,0.0
201409181200,0.0
201409181800,0.0
201409190000,0.0
201409190600,0.0
201409191200,0.0
201409191800,0.0
201409200000,0.0
201409200600,0.0
201409201200,0.0
201409201800,0.0
201409210000,0.0
201409210600,0.0
201409211200,0.0
201409211800,0.0
201409220000,0.0
201409220600,1.0
201409221200,0.0
201409221800,1.0
201409230000,1.0
201409230600,1.0
201409231200,1.0
201409231800,1.0
201409240000,1.0
201409240600,0.0
201409241200,1.0
201409241800,1.0
201409250000,1.0
201409250600,1.0
201409251200,1.0
201409251800,1.0
201409260000,1.0
201409260600,1.0
201409261200,1.0
201409261800,1.0
201409270000,1.0
201409270600,1.0
201409271200,1.0
201409271800,1.0
201409280000,1.0
201409280600,1.0
201409281200,1.0
201409281800,1.0
201409290000,1.0
201409290600,0.0
201409291200,0.0
201409291800,0.0
201409300000,0.0
201409300600,0.0
201409301200,1.0
201409301800,1.0
201410010000,1.0
201410010600,0.0
201410011200,0.0
201410011800,1.0
201410020000,0.0
201410020600,1.0
201410021200,1.0
201410021800,1.0
201410030000,1.0
201410030600,1.0
201410031200,0.0
201410031800,1.0
201410040000,1.0
201410040600,1.0
201410041200,0.0
201410041800,0.0
201410050000,1.0
201410050600,1.0
201410051200,1.0
201410051800,0.0
201410060000,1.0
201410060600,0.0
201410061200,0.0
201410061800,0.0
201410070000,0.0
201410070600,0.0
201410071200,0.0
201410071800,0.0
201410080000,0.0
201410080600,0.0
201410081200,0.0
201410081800,0.0
201410090000,0.0
201410090600,0.0
201410091200,0.0
201410091800,0.0
201410100000,0.0
201410100600,0.0
201410101200,0.0
201410101800,0.0
201410110000,1.0
201410110600,1.0
201410111200,1.0
201410111800,1.0
201410120000,0.0
201410120600,0.0
201410121200,0.0
201410121800,0.0
201410130000,0.0
201410130600,0.0
201410131200,0.0
201410131800,0.0
201410140000,0.0
201410140600,0.0
201410141200,0.0
201410141800,0.0
201410150000,0.0
201410150600,0.0
201410151200,0.0
201410151800,0.0
201410160000,0.0
201410160600,0.0
201410161200,0.0
201410161800,0.0
201410170000,0.0
201410170600,0.0
201410171200,0.0
201410171800,0.0
201410180000,0.0
201410180600,1.0
201410181200,1.0
201410181800,1.0
201410190000,1.0
201410190600,1.0
201410191200,0.0
201410191800,1.0
201410200000,1.0
201410200600,1.0
201410201200,1.0
201410201800,1.0
201410210000,1.0
201410210600,1.0
201410211200,1.0
201410211800,0.0
201410220000,0.0
201410220600,1.0
201410221200,1.0
201410221800,1.0
201410230000,1.0
201410230600,1.0
201410231200,1.0
201410231800,1.0
201410240000,1.0
201410240600,0.0
201410241200,1.0
201410241800,0.0
201410250000,0.0
201410250600,1.0
201410251200,1.0
201410251800,1.0
201410260000,1.0
201410260600,1.0
201410261200,1.0
201410261800,1.0
201410270000,1.0
201410270600,1.0
201410271200,1.0
201410271800,1.0
201410280000,1.0
201410280600,1.0
201410281200,1.0
201410281800,0.0
201410290000,0.0
201410290600,0.0
201410291200,0.0
201410291800,0.0
201410300000,0.0
201410300600,0.0
201410301200,0.0
201410301800,0.0
201410310000,0.0
201410310600,0.0
201410311200,1.0
201410311800,1.0
201411010000,1.0
201411010600,1.0
201411011200,0.0
201411011800,1.0
201411020000,1.0
201411020600,1.0
201411021200,1.0
201411021800,0.0
201411030000,0.0
201411030600,1.0
201411031200,1.0
201411031800,1.0
201411040000,1.0
201411040600,1.0
201411041200,1.0
201411041800,1.0
201411050000,1.0
201411050600,1.0
201411051200,0.0
201411051800,0.0
201411060000,0.0
201411060600,1.0
201411061200,1.0
201411061800,1.0
201411070000,1.0
201411070600,0.0
201411071200,1.0
201411071800,0.0
201411080000,1.0
201411080600,1.0
201411081200,0.0
201411081800,0.0
201411090000,1.0
201411090600,1.0
201411091200,0.0
201411091800,1.0
201411100000,1.0
201411100600,0.0
201411101200,0.0
201411101800,1.0
201411110000,1.0
201411110600,0.0
201411111200,0.0
201411111800,0.0
201411120000,0.0
201411120600,0.0
201411121200,0.0
201411121800,1.0
201411130000,0.0
201411130600,0.0
201411131200,0.0
201411131800,0.0
201411140000,0.0
201411140600,0.0
201411141200,0.0
201411141800,0.0
201411150000,0.0
201411150600,0.0
201411151200,0.0
201411151800,0.0
201411160000,0.0
201411160600,0.0
201411161200,0.0
201411161800,0.0
201411170000,0.0
201411170600,0.0
201411171200,0.0
201411171800,0.0
201411180000,0.0
201411180600,0.0
201411181200,0.0
201411181800,0.0
201411190000,0.0
201411190600,0.0
201411191200,0.0
201411191800,0.0
201411200000,0.0
201411200600,0.0
201411201200,0.0
201411201800,0.0
201411210000,0.0
201411210600,0.0
201411211200,0.0
201411211800,0.0
201411220000,0.0
201411220600,1.0
201411221200,0.0
201411221800,0.0
201411230000,0.0
201411230600,0.0
201411231200,1.0
201411231800,1.0
201411240000,1.0
201411240600,1.0
201411241200,1.0
201411241800,1.0
201411250000,0.0
201411250600,0.0
201411251200,0.0
201411251800,0.0
201411260000,0.0
201411260600,0.0
201411261200,0.0
201411261800,0.0
201411270000,0.0
201411270600,0.0
201411271200,0.0
201411271800,0.0
201411280000,0.0
201411280600,0.0
201411281200,0.0
201411281800,0.0
201411290000,0.0
201411290600,0.0
201411291200,0.0
201411291800,0.0
201411300000,1.0
201411300600,1.0
201411301200,1.0
201411301800,1.0
201412010000,1.0
201412010600,1.0
201412011200,1.0
201412011800,1.0
201412020000,1.0
201412020600,0.0
201412021200,0.0
201412021800,1.0
201412030000,1.0
201412030600,1.0
201412031200,1.0
201412031800,1.0
201412040000,1.0
201412040600,0.0
201412041200,0.0
201412041800,1.0
201412050000,0.0
201412050600,0.0
201412051200,0.0
201412051800,0.0
201412060000,1.0
201412060600,1.0
201412061200,1.0
201412061800,1.0
201412070000,1.0
201412070600,0.0
201412071200,1.0
201412071800,1.0
201412080000,0.0
201412080600,0.0
201412081200,0.0
201412081800,0.0
201412090000,1.0
201412090600,1.0
201412091200,1.0
201412091800,0.0
201412100000,0.0
201412100600,1.0
201412101200,0.0
201412101800,0.0
201412110000,0.0
201412110600,0.0
201412111200,0.0
201412111800,1.0
201412120000,0.0
201412120600,1.0
201412121200,0.0
201412121800,1.0
201412130000,1.0
201412130600,0.0
201412131200,0.0
201412131800,1.0
201412140000,1.0
201412140600,1.0
201412141200,1.0
201412141800,0.0
201412150000,0.0
201412150600,0.0
201412151200,0.0
201412151800,0.0
201412160000,1.0
201412160600,1.0
201412161200,1.0
201412161800,1.0
201412170000,1.0
201412170600,1.0
201412171200,1.0
201412171800,1.0
201412180000,0.0
201412180600,1.0
201412181200,1.0
201412181800,1.0
201412190000,1.0
201412190600,0.0
201412191200,0.0
201412191800,1.0
201412200000,1.0
201412200600,1.0
201412201200,1.0
201412201800,1.0
201412210000,1.0
201412210600,1.0
201412211200,1.0
201412211800,1.0
201412220000,1.0
201412220600,1.0
201412221200,1.0
201412221800,1.0
201412230000,1.0
201412230600,1.0
201412231200,1.0
201412231800,1.0
201412240000,1.0
201412240600,1.0
201412241200,0.0
201412241800,0.0
201412250000,1.0
201412250600,0.0
201412251200,0.0
201412251800,1.0
201412260000,0.0
201412260600,0.0
201412261200,1.0
201412261800,0.0
201412270000,1.0
201412270600,1.0
201412271200,1.0
201412271800,0.0
201412280000,0.0
201412280600,0.0
201412281200,0.0
201412281800,0.0
201412290000,0.0
201412290600,0.0
201412291200,0.0
201412291800,0.0
201412300000,0.0
201412300600,0.0
201412301200,0.0
201412301800,0.0
201412310000,1.0
201412310600,0.0
201412311200,0.0
201412311800,1.0
201501010000,1.0
201501010600,1.0
201501011200,1.0
201501011800,1.0
201501020000,1.0
201501020600,1.0
201501021200,1.0
201501021800,1.0
201501030000,1.0
201501030600,0.0
201501031200,0.0
201501031800,0.0
201501040000,0.0
201501040600,0.0
201501041200,0.0
201501041800,0.0
201501050000,1.0
201501050600,1.0
201501051200,1.0
201501051800,1.0
201501060000,1.0
201501060600,1.0
201501061200,0.0
201501061800,0.0
201501070000,1.0
201501070600,1.0
201501071200,1.0
201501071800,1.0
201501080000,1.0
201501080600,0.0
201501081200,0.0
201501081800,0.0
201501090000,1.0
201501090600,1.0
201501091200,1.0
201501091800,1.0
201501100000,1.0
201501100600,1.0
201501101200,0.0
201501101800,0.0
201501110000,1.0
201501110600,0.0
201501111200,1.0
201501111800,0.0
201501120000,1.0
201501120600,1.0
201501121200,1.0
201501121800,1.0
201501130000,0.0
201501130600,0.0
201501131200,0.0
201501131800,0.0
201501140000,0.0
201501140600,1.0
201501141200,1.0
201501141800,1.0
201501150000,1.0
201501150600,1.0
201501151200,1.0
201501151800,1.0
201501160000,1.0
201501160600,0.0
201501161200,0.0
201501161800,0.0
201501170000,0.0
201501170600,0.0
201501171200,0.0
201501171800,1.0
201501180000,1.0
201501180600,1.0
201501181200,0.0
201501181800,0.0
201501190000,1.0
201501190600,0.0
201501191200,0.0
201501191800,0.0
201501200000,1.0
201501200600,1.0
201501201200,0.0
201501201800,0.0
201501210000,0.0
201501210600,1.0
201501211200,1.0
201501211800,1.0
201501220000,1.0
201501220600,1.0
201501221200,1.0
201501221800,1.0
201501230000,0.0
201501230600,1.0
201501231200,1.0
201501231800,1.0
201501240000,1.0
201501240600,1.0
201501241200,1.0
201501241800,1.0
201501250000,1.0
201501250600,1.0
201501251200,1.0
201501251800,1.0
201501260000,1.0
201501260600,1.0
201501261200,1.0
201501261800,1.0
201501270000,1.0
201501270600,1.0
201501271200,1.0
201501271800,1.0
201501280000,1.0
201501280600,1.0
201501281200,0.0
201501281800,0.0
201501290000,0.0
201501290600,0.0
201501291200,0.0
201501291800,1.0
201501300000,1.0
201501300600,1.0
201501301200,1.0
201501301800,1.0
201501310000,1.0
201501310600,0.0
201501311200,1.0
201501311800,1.0
201502010000,1.0
201502010600,0.0
201502011200,1.0
201502011800,0.0
201502020000,0.0
201502020600,0.0
201502021200,0.0
201502021800,0.0
201502030000,0.0
201502030600,0.0
201502031200,0.0
201502031800,0.0
201502040000,0.0
201502040600,0.0
201502041200,0.0
201502041800,0.0
201502050000,1.0
201502050600,1.0
201502051200,1.0
201502051800,1.0
201502060000,1.0
201502060600,0.0
201502061200,0.0
201502061800,0.0
201502070000,0.0
201502070600,0.0
201502071200,0.0
201502071800,0.0
201502080000,0.0
201502080600,0.0
201502081200,0.0
201502081800,0.0
201502090000,0.0
201502090600,0.0
201502091200,0.0
201502091800,0.0
201502100000,0.0
201502100600,0.0
201502101200,0.0
201502101800,0.0
201502110000,0.0
201502110600,0.0
201502111200,0.0
201502111800,0.0
201502120000,0.0
201502120600,0.0
201502121200,0.0
201502121800,0.0
201502130000,0.0
201502130600,1.0
201502131200,1.0
201502131800,1.0
201502140000,0.0
201502140600,0.0
201502141200,0.0
201502141800,0.0
201502150000,0.0
201502150600,1.0
201502151200,0.0
201502151800,1.0
201502160000,1.0
201502160600,0.0
201502161200,1.0
201502161800,1.0
201502170000,1.0
201502170600,1.0
201502171200,1.0
201502171800,1.0
201502180000,1.0
201502180600,1.0
201502181200,1.0
201502181800,1.0
201502190000,1.0
201502190600,0.0
201502191200,1.0
201502191800,1.0
201502200000,1.0
201502200600,1.0
201502201200,1.0
201502201800,1.0
201502210000,1.0
201502210600,1.0
201502211200,1.0
201502211800,0.0
201502220000,1.0
201502220600,1.0
201502221200,1.0
201502221800,1.0
201502230000,0.0
201502230600,0.0
201502231200,0.0
201502231800,1.0
201502240000,0.0
201502240600,1.0
201502241200,1.0
201502241800,1.0
201502250000,1.0
201502250600,1.0
201502251200,1.0
201502251800,1.0
201502260000,1.0
201502260600,1.0
201502261200,1.0
201502261800,1.0
201502270000,1.0
201502270600,1.0
201502271200,1.0
201502271800,1.0
201502280000,1.0
201502280600,1.0
201502281200,1.0
201502281800,1.0
201503010000,0.0
201503010600,1.0
201503011200,1.0
201503011800,0.0
201503020000,1.0
201503020600,0.0
201503021200,0.0
201503021800,1.0
201503030000,1.0
201503030600,0.0
201503031200,0.0
201503031800,1.0
201503040000,1.0
201503040600,0.0
201503041200,1.0
201503041800,1.0
201503050000,1.0
201503050600,1.0
201503051200,1.0
201503051800,1.0
201503060000,1.0
201503060600,1.0
201503061200,0.0
201503061800,1.0
201503070000,1.0
201503070600,1.0
201503071200,1.0
201503071800,1.0
201503080000,1.0
201503080600,1.0
201503081200,1.0
201503081800,1.0
201503090000,0.0
201503090600,1.0
201503091200,1.0
201503091800,1.0
201503100000,1.0
201503100600,1.0
201503101200,1.0
201503101800,1.0
201503110000,1.0
201503110600,1.0
201503111200,1.0
201503111800,1.0
201503120000,1.0
201503120600,1.0
201503121200,1.0
201503121800,1.0
201503130000,1.0
201503130600,1.0
201503131200,1.0
201503131800,1.0
201503140000,1.0
201503140600,1.0
201503141200,1.0
201503141800,1.0
201503150000,1.0
201503150600,1.0
201503151200,1.0
201503151800,1.0
201503160000,1.0
201503160600,1.0
201503161200,1.0
201503161800,1.0
201503170000,1.0
201503170600,1.0
201503171200,1.0
201503171800,1.0
201503180000,1.0
201503180600,1.0
201503181200,1.0
201503181800,1.0
201503190000,1.0
201503190600,1.0
201503191200,1.0
201503191800,1.0
201503200000,1.0
201503200600,1.0
201503201200,1.0
201503201800,1.0
201503210000,0.0
201503210600,0.0
201503211200,0.0
201503211800,0.0
201503220000,0.0
201503220600,0.0
201503221200,0.0
201503221800,0.0
201503230000,1.0
201503230600,0.0
201503231200,1.0
201503231800,1.0
201503240000,1.0
201503240600,0.0
201503241200,0.0
201503241800,0.0
201503250000,0.0
201503250600,1.0
201503251200,0.0
201503251800,1.0
201503260000,1.0
201503260600,1.0
201503261200,1.0
201503261800,1.0
201503270000,1.0
201503270600,1.0
201503271200,1.0
201503271800,0.0
201503280000,1.0
201503280600,1.0
201503281200,1.0
201503281800,1.0
201503290000,1.0
201503290600,1.0
201503291200,1.0
201503291800,0.0
201503300000,1.0
201503300600,1.0
201503301200,1.0
201503301800,1.0
201503310000,1.0
201503310600,1.0
201503311200,1.0
201503311800,1.0
201504010000,1.0
201504010600,1.0
201504011200,1.0
201504011800,1.0
201504020000,1.0
201504020600,1.0
201504021200,1.0
201504021800,1.0
201504030000,1.0
201504030600,1.0
201504031200,1.0
201504031800,1.0
201504040000,1.0
201504040600,1.0
201504041200,0.0
201504041800,0.0
201504050000,0.0
201504050600,0.0
201504051200,0.0
201504051800,0.0
201504060000,0.0
201504060600,0.0
201504061200,0.0
201504061800,0.0
201504070000,0.0
201504070600,0.0
201504071200,0.0
201504071800,0.0
201504080000,0.0
201504080600,0.0
201504081200,0.0
201504081800,0.0
201504090000,0.0
201504090600,0.0
201504091200,0.0
201504091800,0.0
201504100000,0.0
201504100600,0.0
201504101200,0.0
201504101800,1.0
201504110000,1.0
201504110600,1.0
201504111200,1.0
201504111800,1.0
201504120000,1.0
201504120600,1.0
201504121200,1.0
201504121800,1.0
201504130000,1.0
201504130600,1.0
201504131200,1.0
201504131800,1.0
201504140000,1.0
201504140600,1.0
201504141200,1.0
201504141800,1.0
201504150000,1.0
201504150600,1.0
201504151200,1.0
201504151800,1.0
201504160000,0.0
201504160600,0.0
201504161200,0.0
201504161800,0.0
201504170000,0.0
201504170600,0.0
201504171200,0.0
201504171800,0.0
201504180000,0.0
201504180600,0.0
201504181200,0.0
201504181800,0.0
201504190000,0.0
201504190600,0.0
201504191200,0.0
201504191800,0.0
201504200000,0.0
201504200600,0.0
201504201200,0.0
201504201800,0.0
201504210000,0.0
201504210600,0.0
201504211200,0.0
201504211800,0.0
201504220000,0.0
201504220600,0.0
201504221200,0.0
201504221800,0.0
201504230000,0.0
201504230600,0.0
201504231200,0.0
201504231800,0.0
201504240000,0.0
201504240600,0.0
201504241200,0.0
201504241800,1.0
201504250000,1.0
201504250600,0.0
201504251200,0.0
201504251800,0.0
201504260000,0.0
201504260600,0.0
201504261200,0.0
201504261800,1.0
