,is_oceanic,time
201710031800,1.0,
201710040000,0.0,21600.0
201710040600,0.0,54000.0
201710041200,0.0,86400.0
201710041800,1.0,
201710050000,0.0,280800.0
201710050600,0.0,64800.0
201710061200,1.0,
201710061800,0.0,21600.0
201710070000,0.0,54000.0
201710070600,1.0,
201710071200,0.0,291600.0
201710071800,0.0,507600.0
201710080000,0.0,334800.0
201710080600,0.0,151200.0
201710081200,0.0,226800.0
201710081800,0.0,259200.0
201710090000,1.0,
201710090600,1.0,
201710091200,1.0,
201710100000,1.0,
201710100600,1.0,
201710101200,1.0,
201710101800,1.0,
201710110000,0.0,97200.0
201710110600,0.0,129600.0
201710111200,0.0,216000.0
201710111800,1.0,
201710120000,1.0,
201710120600,1.0,
201710121200,1.0,
201710121800,1.0,
201710130000,1.0,
201710130600,1.0,
201710131200,1.0,
201710131800,1.0,
201710140000,1.0,
201710140600,1.0,
201710141200,1.0,
201710141800,1.0,
201710150000,1.0,
201710150600,1.0,
201710151200,1.0,
201710151800,0.0,21600.0
201710160000,0.0,54000.0
201710160600,1.0,
201710161200,0.0,237600.0
201710161800,0.0,194400.0
201710170000,0.0,216000.0
201710170600,0.0,86400.0
201710171200,0.0,108000.0
201710171800,0.0,183600.0
201710180000,0.0,75600.0
201710180600,0.0,129600.0
201710181800,0.0,140400.0
201710190000,0.0,162000.0
201710190600,0.0,237600.0
201710191200,1.0,
201710191800,1.0,
201710200000,1.0,
201710200600,1.0,
201710201800,1.0,
201710210000,1.0,
201710210600,1.0,
201710211200,1.0,
201710211800,1.0,
201710220000,1.0,
201710220600,1.0,
201710221200,1.0,
201710221800,1.0,
201710230600,1.0,
201710231200,1.0,
201710231800,1.0,
201710240000,1.0,
201710240600,1.0,
201710241200,1.0,
201710241800,1.0,
201710250000,1.0,
201710250600,1.0,
201710251800,0.0,118800.0
201710260000,1.0,
201710260600,1.0,
201710261200,1.0,
201710261800,0.0,43200.0
201710270000,1.0,
201710271800,0.0,172800.0
201710280000,1.0,
201710280600,1.0,
201710281200,1.0,
201710281800,1.0,
201710290000,0.0,216000.0
201710290600,0.0,75600.0
201710291200,1.0,
201710291800,1.0,
201710300000,1.0,
201710300600,1.0,
201710301200,1.0,
201710301800,1.0,
201710310000,1.0,
201710310600,1.0,
201710311200,1.0,
201710311800,1.0,
201711010000,1.0,
201711010600,1.0,
201711011200,1.0,
201711011800,1.0,
201711020000,1.0,
201711020600,1.0,
201711021800,1.0,
201711030000,1.0,
201711030600,1.0,
201711031200,1.0,
201711031800,1.0,
201711040000,1.0,
201711040600,1.0,
201711041200,1.0,
201711041800,1.0,
201711050000,0.0,21600.0
201711050600,0.0,64800.0
201711051200,0.0,21600.0
201711051800,0.0,21600.0
201711060000,1.0,
201711060600,1.0,
201711061200,1.0,
201711061800,1.0,
201711070000,1.0,
201711070600,0.0,604800.0
201711071200,1.0,
201711071800,1.0,
201711080000,1.0,
201711080600,1.0,
201711081200,1.0,
201711081800,1.0,
201711090000,1.0,
201711090600,1.0,
201711091200,0.0,43200.0
201711091800,0.0,140400.0
201711100000,1.0,
201711100600,0.0,151200.0
201711101200,1.0,
201711101800,0.0,32400.0
201711110000,1.0,
201711110600,1.0,
201711111200,0.0,54000.0
201711111800,1.0,
201711120000,1.0,
201711120600,0.0,43200.0
201711121200,1.0,
201711121800,1.0,
201711130000,1.0,
201711130600,1.0,
201711131200,1.0,
201711131800,1.0,
201711140000,1.0,
201711140600,1.0,
201711141800,1.0,
201711150000,0.0,97200.0
201711150600,0.0,248400.0
201711151200,0.0,140400.0
201711151800,0.0,151200.0
201711160000,0.0,183600.0
201711160600,0.0,183600.0
201711161200,0.0,324000.0
201711180000,0.0,410400.0
201711180600,0.0,572400.0
201711181200,1.0,
201711181800,1.0,
201711190000,1.0,
201711190600,1.0,
201711191200,1.0,
201711191800,1.0,
201711200000,1.0,
201711200600,1.0,
201711201200,1.0,
201711201800,1.0,
201711210000,1.0,
201711230600,1.0,
201711231200,1.0,
201711231800,1.0,
201711240000,1.0,
201711240600,1.0,
201711241200,0.0,108000.0
201711241800,0.0,129600.0
201711250000,0.0,226800.0
201711250600,0.0,313200.0
201711251200,0.0,367200.0
201711251800,0.0,194400.0
201711260000,0.0,280800.0
201711260600,0.0,324000.0
201711261200,0.0,356400.0
201711261800,1.0,
201711270000,1.0,
201711270600,1.0,
201711271200,0.0,10800.0
201711280600,0.0,529200.0
201711281200,1.0,
201711281800,0.0,604800.0
201711290000,0.0,550800.0
201711290600,0.0,529200.0
201711291200,0.0,507600.0
201711291800,0.0,507600.0
201711300000,0.0,464400.0
201711300600,1.0,
201711301200,0.0,486000.0
201711301800,0.0,604800.0
201712010000,0.0,561600.0
201712010600,1.0,
201712011200,1.0,
201712011800,0.0,21600.0
201712020000,0.0,43200.0
201712020600,0.0,32400.0
201712050000,0.0,54000.0
201712050600,0.0,43200.0
201712051200,0.0,54000.0
201712051800,0.0,118800.0
201712060000,0.0,140400.0
201712060600,0.0,183600.0
201712061200,0.0,205200.0
201712061800,0.0,216000.0
201712070000,0.0,205200.0
201712070600,1.0,
201712071200,1.0,
201712071800,1.0,
201712080000,1.0,
201712080600,1.0,
201712081200,1.0,
201712081800,1.0,
201712090000,1.0,
201712090600,1.0,
201712091200,1.0,
201712091800,1.0,
201712100000,1.0,
201712100600,1.0,
201712101200,1.0,
201712101800,1.0,
201712110000,1.0,
201712110600,1.0,
201712111200,1.0,
201712111800,1.0,
201712120000,1.0,
201712120600,1.0,
201712121200,0.0,10800.0
201712121800,0.0,54000.0
201712130000,0.0,140400.0
201712130600,0.0,151200.0
201712131200,0.0,216000.0
201712131800,0.0,248400.0
201712140000,1.0,
201712140600,1.0,
201712141200,1.0,
201712141800,1.0,
201712150000,1.0,
201712150600,0.0,453600.0
201712151200,0.0,464400.0
201712151800,1.0,
201712160000,1.0,
201712160600,1.0,
201712161200,1.0,
201712161800,0.0,10800.0
201712170000,0.0,32400.0
201712170600,0.0,86400.0
201712171200,1.0,
201712171800,0.0,172800.0
201712180000,0.0,194400.0
201712180600,1.0,
201712181200,0.0,334800.0
201712181800,0.0,356400.0
201712190000,0.0,324000.0
201712190600,0.0,86400.0
201712191200,0.0,172800.0
201712191800,1.0,
201712200000,1.0,
201712200600,1.0,
201712201200,1.0,
201712201800,1.0,
201712210000,1.0,
201712210600,1.0,
201712211200,1.0,
201712211800,1.0,
201712220000,1.0,
201712220600,1.0,
201712221200,1.0,
201712221800,1.0,
201712230000,1.0,
201712230600,1.0,
201712231200,1.0,
201712231800,1.0,
201712240000,1.0,
201712241200,1.0,
201712241800,1.0,
201712250000,1.0,
201712250600,1.0,
201712251200,1.0,
201712251800,0.0,43200.0
201712260000,0.0,86400.0
201712260600,1.0,
201712261200,0.0,216000.0
201712261800,0.0,237600.0
201712270000,0.0,237600.0
201712270600,0.0,86400.0
201712271200,0.0,151200.0
201712271800,0.0,172800.0
201712280000,0.0,248400.0
201712280600,0.0,237600.0
201712281200,1.0,
201712281800,1.0,
201712290000,1.0,
201712290600,1.0,
201712291200,1.0,
201712291800,1.0,
201712300000,1.0,
201712300600,1.0,
201712301200,1.0,
201712301800,1.0,
201712310000,1.0,
201712310600,1.0,
201712311200,1.0,
201712311800,1.0,
